OBJECTID,COL_LATDEC,COL_LONDEC,COLNAME,BLOCKNUMBE,COLONY_ID,MAX_COUNT,SPECIES_CO,XLATDEC,XLONDEC,POPMAXCOUN,COLIMPORTA,FIFTY_THOU,UTM_E,UTM_N,UTM_Z,ID_POPULAT,IBA_IMPORT,BufDistanc
4192,     47.57992000000,    -55.92567000000,Little Fox Island,    843.00000000000,NF002989,    300.00000000000,GBBG,     47.57992000000,    -55.92567000000, 147252.00000000000,      0.00204000000,001M12, 580788.00000000000,5270171.00000000000,     21.00000000000, 180000.00000000000,      0.00167000000,0
4193,     47.56828000000,    -55.96383000000,"Fox Island, Hermitage Bay",    843.00000000000,NF002990,     50.00000000000,GBBG,     47.56828000000,    -55.96383000000, 147252.00000000000,      0.00034000000,001M12, 577936.00000000000,5268838.00000000000,     21.00000000000, 180000.00000000000,      0.00028000000,0
4194,     47.52470000000,    -56.12042000000,"Grole Cove, uni in",    843.00000000000,NF002991,     50.00000000000,TERN,     47.52470000000,    -56.12042000000, 178801.00000000000,      0.00028000000,011P09, 566213.00000000000,5263850.00000000000,     21.00000000000,      0.00000000000,      0.00000000000,0
4195,     47.50199000000,    -56.16751000000,"Beck Bay Barasway, uni behind",    842.00000000000,NF002992,    104.00000000000,TERN,     47.50199000000,    -56.16751000000, 178801.00000000000,      0.00058000000,011P09, 562695.00000000000,5261287.00000000000,     21.00000000000,      0.00000000000,      0.00000000000,0
4196,     47.50199000000,    -56.16751000000,"Beck Bay Barasway, uni behind",    842.00000000000,NF002992,     10.00000000000,RBGU,     47.50199000000,    -56.16751000000, 479953.00000000000,      0.00002000000,011P09, 562695.00000000000,5261287.00000000000,     21.00000000000,2000000.00000000000,      0.00001000000,0
4197,     47.48181000000,    -56.20044000000,"Pass Island, uni S of",    843.00000000000,NF002993,     50.00000000000,GBBG,     47.48181000000,    -56.20044000000, 147252.00000000000,      0.00034000000,011P08, 560238.00000000000,5259018.00000000000,     21.00000000000, 180000.00000000000,      0.00028000000,0
4198,     47.47968000000,    -56.21719000000,"Seal Island, uni N of",    843.00000000000,NF002994,     50.00000000000,GBBG,     47.47968000000,    -56.21719000000, 147252.00000000000,      0.00034000000,011P08, 559066.00000000000,5258695.00000000000,     21.00000000000, 180000.00000000000,      0.00028000000,0
4199,     47.47968000000,    -56.21719000000,"Seal Island, uni N of",    843.00000000000,NF002994,      9.00000000000,BLKI,     47.47968000000,    -56.21719000000, 336755.00000000000,      0.00003000000,011P08, 559066.00000000000,5258695.00000000000,     21.00000000000, 900000.00000000000,      0.00001000000,0
4200,     47.59896000000,    -56.64449000000,New Harbour Island,    847.00000000000,NF002996,    250.00000000000,HERG,     47.59896000000,    -56.64449000000, 500778.00000000000,      0.00050000000,011P10, 526724.00000000000,5271789.00000000000,     21.00000000000, 370000.00000000000,      0.00068000000,0
4201,     47.59896000000,    -56.64449000000,New Harbour Island,    847.00000000000,NF002996,     50.00000000000,GBBG,     47.59896000000,    -56.64449000000, 147252.00000000000,      0.00034000000,011P10, 526724.00000000000,5271789.00000000000,     21.00000000000, 180000.00000000000,      0.00028000000,0
4202,     47.54159000000,    -56.90035000000,"Cape Island, La Hune Bay",    849.00000000000,NF002997,     50.00000000000,HERG,     47.54159000000,    -56.90035000000, 500778.00000000000,      0.00010000000,011P10, 507499.00000000000,5265357.00000000000,     21.00000000000, 370000.00000000000,      0.00014000000,0
4203,     47.56870000000,    -57.00999000000,"Gulch Cove Island, west",    849.00000000000,NF002999,     50.00000000000,BLGU,     47.56870000000,    -57.00999000000,  42569.00000000000,      0.00117000000,011P11, 499249.00000000000,5268365.00000000000,     21.00000000000, 230000.00000000000,      0.00022000000,0
4204,     47.56870000000,    -57.00999000000,"Gulch Cove Island, west",    849.00000000000,NF002999,     50.00000000000,CORM,     47.56870000000,    -57.00999000000,  13233.00000000000,      0.00378000000,011P11, 499249.00000000000,5268365.00000000000,     21.00000000000,      0.00000000000,      0.00000000000,0
4205,     47.56870000000,    -57.00999000000,"Gulch Cove Island, west",    849.00000000000,NF002999,     50.00000000000,GBBG,     47.56870000000,    -57.00999000000, 147252.00000000000,      0.00034000000,011P11, 499249.00000000000,5268365.00000000000,     21.00000000000, 180000.00000000000,      0.00028000000,0
4206,     47.56870000000,    -57.00999000000,"Gulch Cove Island, west",    849.00000000000,NF002999,     50.00000000000,HERG,     47.56870000000,    -57.00999000000, 500778.00000000000,      0.00010000000,011P11, 499249.00000000000,5268365.00000000000,     21.00000000000, 370000.00000000000,      0.00014000000,0
4207,     47.56946000000,    -57.00198000000,"Gulch Cove Island, east",    849.00000000000,NF003000,     50.00000000000,CORM,     47.56946000000,    -57.00198000000,  13233.00000000000,      0.00378000000,011P11, 499851.00000000000,5268449.00000000000,     21.00000000000,      0.00000000000,      0.00000000000,0
4208,     47.56946000000,    -57.00198000000,"Gulch Cove Island, east",    849.00000000000,NF003000,     50.00000000000,GBBG,     47.56946000000,    -57.00198000000, 147252.00000000000,      0.00034000000,011P11, 499851.00000000000,5268449.00000000000,     21.00000000000, 180000.00000000000,      0.00028000000,0
4209,     47.59217000000,    -57.26767000000,"Shag Islands, Coppett Harbour",    854.00000000000,NF003001,    160.00000000000,TERN,     47.59217000000,    -57.26767000000, 178801.00000000000,      0.00089000000,011P11, 479876.00000000000,5271008.00000000000,     21.00000000000,      0.00000000000,      0.00000000000,0
4210,     47.51920000000,    -57.34209000000,Eastern Harbour Island,    850.00000000000,NF003002,     50.00000000000,GBBG,     47.51920000000,    -57.34209000000, 147252.00000000000,      0.00034000000,011P11, 474246.00000000000,5262921.00000000000,     21.00000000000, 180000.00000000000,      0.00028000000,0
4211,     47.51198000000,    -57.37306000000,Turnip Island,    850.00000000000,NF003003,     50.00000000000,GBBG,     47.51198000000,    -57.37306000000, 147252.00000000000,      0.00034000000,011P11, 471910.00000000000,5262129.00000000000,     21.00000000000, 180000.00000000000,      0.00028000000,0
4212,     47.62407000000,    -57.46610000000,"Gull Island, Northeast Arm",    855.00000000000,NF003004,     50.00000000000,GBBG,     47.62407000000,    -57.46610000000, 147252.00000000000,      0.00034000000,011P11, 464979.00000000000,5274624.00000000000,     21.00000000000, 180000.00000000000,      0.00028000000,0
4213,     47.59582000000,    -57.60470000000,Baggs Island,    856.00000000000,NF003005,     50.00000000000,HERG,     47.59582000000,    -57.60470000000, 500778.00000000000,      0.00010000000,011P12, 454541.00000000000,5271557.00000000000,     21.00000000000, 370000.00000000000,      0.00014000000,0
4214,     47.58998000000,    -57.61148000000,Rencontre Island,    856.00000000000,NF003006,     50.00000000000,GBBG,     47.58998000000,    -57.61148000000, 147252.00000000000,      0.00034000000,011P12, 454026.00000000000,5270910.00000000000,     21.00000000000, 180000.00000000000,      0.00028000000,0
4215,     47.56901000000,    -57.68035000000,"Green Island, Burgeo",    856.00000000000,NF003007,    500.00000000000,CORM,     47.56901000000,    -57.68035000000,  13233.00000000000,      0.03778000000,011P12, 448828.00000000000,5268623.00000000000,     21.00000000000,      0.00000000000,      0.00000000000,0
4216,     47.56901000000,    -57.68035000000,"Green Island, Burgeo",    856.00000000000,NF003007,     50.00000000000,BLKI,     47.56901000000,    -57.68035000000, 336755.00000000000,      0.00015000000,011P12, 448828.00000000000,5268623.00000000000,     21.00000000000, 900000.00000000000,      0.00006000000,0
4217,     47.56901000000,    -57.68035000000,"Green Island, Burgeo",    856.00000000000,NF003007,     50.00000000000,GBBG,     47.56901000000,    -57.68035000000, 147252.00000000000,      0.00034000000,011P12, 448828.00000000000,5268623.00000000000,     21.00000000000, 180000.00000000000,      0.00028000000,0
4218,     47.57834000000,    -57.66127000000,Turks Island,    856.00000000000,NF003008,     70.00000000000,TERN,     47.57834000000,    -57.66127000000, 178801.00000000000,      0.00039000000,011P12, 450272.00000000000,5269648.00000000000,     21.00000000000,      0.00000000000,      0.00000000000,0
4219,     47.57834000000,    -57.66127000000,Turks Island,    856.00000000000,NF003008,     50.00000000000,HERG,     47.57834000000,    -57.66127000000, 500778.00000000000,      0.00010000000,011P12, 450272.00000000000,5269648.00000000000,     21.00000000000, 370000.00000000000,      0.00014000000,0
4220,     47.57828000000,    -57.67018000000,"Duck  Island, Burgeo",    856.00000000000,NF003009,     50.00000000000,GBBG,     47.57828000000,    -57.67018000000, 147252.00000000000,      0.00034000000,011P12, 449602.00000000000,5269647.00000000000,     21.00000000000, 180000.00000000000,      0.00028000000,0
4221,     47.57828000000,    -57.67018000000,"Duck  Island, Burgeo",    856.00000000000,NF003009,     50.00000000000,HERG,     47.57828000000,    -57.67018000000, 500778.00000000000,      0.00010000000,011P12, 449602.00000000000,5269647.00000000000,     21.00000000000, 370000.00000000000,      0.00014000000,0
4222,     47.58354000000,    -57.67988000000,"Harbour Island (CS), uni NE of",    856.00000000000,NF003010,     50.00000000000,GBBG,     47.58354000000,    -57.67988000000, 147252.00000000000,      0.00034000000,011P12, 448877.00000000000,5270238.00000000000,     21.00000000000, 180000.00000000000,      0.00028000000,0
4223,     47.58492000000,    -57.68677000000,Round Island (off Burgeo),    856.00000000000,NF003011,     50.00000000000,GBBG,     47.58492000000,    -57.68677000000, 147252.00000000000,      0.00034000000,011P12, 448361.00000000000,5270395.00000000000,     21.00000000000, 180000.00000000000,      0.00028000000,0
4224,     47.59456000000,    -57.62378000000,White Island (off Burgeo),    856.00000000000,NF003012,     50.00000000000,RBGU,     47.59456000000,    -57.62378000000, 479953.00000000000,      0.00010000000,011P12, 453106.00000000000,5271428.00000000000,     21.00000000000,2000000.00000000000,      0.00002000000,0
4225,     47.59996000000,    -57.61768000000,Morgan Island,    856.00000000000,NF003013,    250.00000000000,HERG,     47.59996000000,    -57.61768000000, 500778.00000000000,      0.00050000000,011P12, 453569.00000000000,5272023.00000000000,     21.00000000000, 370000.00000000000,      0.00068000000,0
4226,     47.59996000000,    -57.61768000000,Morgan Island,    856.00000000000,NF003013,     50.00000000000,GBBG,     47.59996000000,    -57.61768000000, 147252.00000000000,      0.00034000000,011P12, 453569.00000000000,5272023.00000000000,     21.00000000000, 180000.00000000000,      0.00028000000,0
4227,     47.62427000000,    -57.69546000000,Poll Island,    857.00000000000,NF003014,     50.00000000000,GBBG,     47.62427000000,    -57.69546000000, 147252.00000000000,      0.00034000000,011P12, 447747.00000000000,5274775.00000000000,     21.00000000000, 180000.00000000000,      0.00028000000,0
4228,     47.65050000000,    -57.72779000000,"Big Barasway, uni in",    857.00000000000,NF003015,     50.00000000000,RBGU,     47.65050000000,    -57.72779000000, 479953.00000000000,      0.00010000000,011P12, 445345.00000000000,5277712.00000000000,     21.00000000000,2000000.00000000000,      0.00002000000,0
4229,     47.65050000000,    -57.72779000000,"Big Barasway, uni in",    857.00000000000,NF003015,     20.00000000000,TERN,     47.65050000000,    -57.72779000000, 178801.00000000000,      0.00011000000,011P12, 445345.00000000000,5277712.00000000000,     21.00000000000,      0.00000000000,      0.00000000000,0
4230,     47.63350000000,    -57.83282000000,"Green Island, near The Nuddick",    858.00000000000,NF003016,    300.00000000000,GBBG,     47.63350000000,    -57.83282000000, 147252.00000000000,      0.00204000000,011P12, 437437.00000000000,5275902.00000000000,     21.00000000000, 180000.00000000000,      0.00167000000,0
4231,     47.63350000000,    -57.83282000000,"Green Island, near The Nuddick",    858.00000000000,NF003016,     50.00000000000,HERG,     47.63350000000,    -57.83282000000, 500778.00000000000,      0.00010000000,011P12, 437437.00000000000,5275902.00000000000,     21.00000000000, 370000.00000000000,      0.00014000000,0
4232,     47.64233000000,    -57.85285000000,Baring Island,    858.00000000000,NF003017,     50.00000000000,GBBG,     47.64233000000,    -57.85285000000, 147252.00000000000,      0.00034000000,011P12, 435943.00000000000,5276900.00000000000,     21.00000000000, 180000.00000000000,      0.00028000000,0
4233,     47.64233000000,    -57.85285000000,Baring Island,    858.00000000000,NF003017,     50.00000000000,HERG,     47.64233000000,    -57.85285000000, 500778.00000000000,      0.00010000000,011P12, 435943.00000000000,5276900.00000000000,     21.00000000000, 370000.00000000000,      0.00014000000,0
4234,     47.66965000000,    -58.19000000000,"Three Islands, south",    860.00000000000,NF003018,     50.00000000000,GBBG,     47.66965000000,    -58.19000000000, 147252.00000000000,      0.00034000000,011O09, 410667.00000000000,5280270.00000000000,     21.00000000000, 180000.00000000000,      0.00028000000,0
4235,     47.67125000000,    -58.19418000000,"Three Islands, middle",    860.00000000000,NF003019,     50.00000000000,GBBG,     47.67125000000,    -58.19418000000, 147252.00000000000,      0.00034000000,011O09, 410355.00000000000,5280453.00000000000,     21.00000000000, 180000.00000000000,      0.00028000000,0
4236,     47.67125000000,    -58.19418000000,"Three Islands, middle",    860.00000000000,NF003019,     50.00000000000,HERG,     47.67125000000,    -58.19418000000, 500778.00000000000,      0.00010000000,011O09, 410355.00000000000,5280453.00000000000,     21.00000000000, 370000.00000000000,      0.00014000000,0
4237,     47.67438000000,    -58.73499000000,"Three Islands, north",      0.00000000000,NF003020,    310.00000000000,TERN,     47.67438000000,    -58.73499000000, 178801.00000000000,      0.00173000000,011O10, 369767.00000000000,5281568.00000000000,     21.00000000000,      0.00000000000,      0.00000000000,0
4238,     47.67438000000,    -58.73499000000,"Three Islands, north",      0.00000000000,NF003020,     50.00000000000,GBBG,     47.67438000000,    -58.73499000000, 147252.00000000000,      0.00034000000,011O10, 369767.00000000000,5281568.00000000000,     21.00000000000, 180000.00000000000,      0.00028000000,0
4239,     47.67438000000,    -58.73499000000,"Three Islands, north",      0.00000000000,NF003020,     50.00000000000,HERG,     47.67438000000,    -58.73499000000, 500778.00000000000,      0.00010000000,011O10, 369767.00000000000,5281568.00000000000,     21.00000000000, 370000.00000000000,      0.00014000000,0
4240,     47.65307000000,    -58.21872000000,Jones Island (NF),    860.00000000000,NF003021,     50.00000000000,GBBG,     47.65307000000,    -58.21872000000, 147252.00000000000,      0.00034000000,011O09, 408481.00000000000,5278461.00000000000,     21.00000000000, 180000.00000000000,      0.00028000000,0
4241,     47.66370000000,    -58.25702000000,"Shag Island, Roti Bay",    860.00000000000,NF003022,     35.00000000000,TERN,     47.66370000000,    -58.25702000000, 178801.00000000000,      0.00020000000,011O09, 405625.00000000000,5279688.00000000000,     21.00000000000,      0.00000000000,      0.00000000000,0
4242,     47.66196000000,    -58.26550000000,Buffet Island,    860.00000000000,NF003023,     90.00000000000,TERN,     47.66196000000,    -58.26550000000, 178801.00000000000,      0.00050000000,011O09, 404985.00000000000,5279505.00000000000,     21.00000000000,      0.00000000000,      0.00000000000,0
4243,     47.65656000000,    -58.28166000000,"Harbour Island, Roti Bay",    860.00000000000,NF003024,    110.00000000000,TERN,     47.65656000000,    -58.28166000000, 178801.00000000000,      0.00062000000,011O09, 403762.00000000000,5278925.00000000000,     21.00000000000,      0.00000000000,      0.00000000000,0
4244,     47.64975000000,    -58.28030000000,"Green Island, Roti Bay",    860.00000000000,NF003025,     50.00000000000,GBBG,     47.64975000000,    -58.28030000000, 147252.00000000000,      0.00034000000,011O09, 403852.00000000000,5278167.00000000000,     21.00000000000, 180000.00000000000,      0.00028000000,0
4245,     47.64975000000,    -58.28030000000,"Green Island, Roti Bay",    860.00000000000,NF003025,     50.00000000000,HERG,     47.64975000000,    -58.28030000000, 500778.00000000000,      0.00010000000,011O09, 403852.00000000000,5278167.00000000000,     21.00000000000, 370000.00000000000,      0.00014000000,0
4246,     47.66077000000,    -58.29884000000,"Roti Bay, uni in",    860.00000000000,NF003026,    700.00000000000,TERN,     47.66077000000,    -58.29884000000, 178801.00000000000,      0.00391000000,011O09, 402480.00000000000,5279415.00000000000,     21.00000000000,      0.00000000000,      0.00000000000,0
4247,     47.63303000000,    -58.36971000000,Ireland Island,    861.00000000000,NF003027,    250.00000000000,RBGU,     47.63303000000,    -58.36971000000, 479953.00000000000,      0.00052000000,011O09, 397104.00000000000,5276423.00000000000,     21.00000000000,2000000.00000000000,      0.00012000000,0
4248,     47.63303000000,    -58.36971000000,Ireland Island,    861.00000000000,NF003027,      9.00000000000,GBBG,     47.63303000000,    -58.36971000000, 147252.00000000000,      0.00006000000,011O09, 397104.00000000000,5276423.00000000000,     21.00000000000, 180000.00000000000,      0.00005000000,0
4249,     47.64624000000,    -58.47271000000,"Duck Island, uni S of",    862.00000000000,NF003028,     50.00000000000,GBBG,     47.64624000000,    -58.47271000000, 147252.00000000000,      0.00034000000,011O09, 389394.00000000000,5278033.00000000000,     21.00000000000, 180000.00000000000,      0.00028000000,0
4250,     47.64624000000,    -58.47271000000,"Duck Island, uni S of",    862.00000000000,NF003028,     50.00000000000,HERG,     47.64624000000,    -58.47271000000, 500778.00000000000,      0.00010000000,011O09, 389394.00000000000,5278033.00000000000,     21.00000000000, 370000.00000000000,      0.00014000000,0
4251,     47.64510000000,    -58.49314000000,"Tinker Island, Little La Poile Bay",    862.00000000000,NF003029,     54.00000000000,TERN,     47.64510000000,    -58.49314000000, 178801.00000000000,      0.00030000000,011O09, 387858.00000000000,5277936.00000000000,     21.00000000000,      0.00000000000,      0.00000000000,0
4252,     47.64510000000,    -58.49314000000,"Tinker Island, Little La Poile Bay",    862.00000000000,NF003029,     50.00000000000,GBBG,     47.64510000000,    -58.49314000000, 147252.00000000000,      0.00034000000,011O09, 387858.00000000000,5277936.00000000000,     21.00000000000, 180000.00000000000,      0.00028000000,0
4253,     47.64510000000,    -58.49314000000,"Tinker Island, Little La Poile Bay",    862.00000000000,NF003029,     50.00000000000,HERG,     47.64510000000,    -58.49314000000, 500778.00000000000,      0.00010000000,011O09, 387858.00000000000,5277936.00000000000,     21.00000000000, 370000.00000000000,      0.00014000000,0
4254,     47.59932000000,    -58.72028000000,"Duck Island, Rose Blanche",    863.00000000000,NF003030,     50.00000000000,GBBG,     47.59932000000,    -58.72028000000, 147252.00000000000,      0.00034000000,011O10, 370686.00000000000,5273202.00000000000,     21.00000000000, 180000.00000000000,      0.00028000000,0
4255,     47.59932000000,    -58.72028000000,"Duck Island, Rose Blanche",    863.00000000000,NF003030,     50.00000000000,HERG,     47.59932000000,    -58.72028000000, 500778.00000000000,      0.00010000000,011O10, 370686.00000000000,5273202.00000000000,     21.00000000000, 370000.00000000000,      0.00014000000,0
4256,     47.60050000000,    -58.75242000000,"Green Island, Rose Blanche",    863.00000000000,NF003031,     50.00000000000,GBBG,     47.60050000000,    -58.75242000000, 147252.00000000000,      0.00034000000,011O10, 368273.00000000000,5273387.00000000000,     21.00000000000, 180000.00000000000,      0.00028000000,0
4257,     47.60050000000,    -58.75242000000,"Green Island, Rose Blanche",    863.00000000000,NF003031,     50.00000000000,HERG,     47.60050000000,    -58.75242000000, 500778.00000000000,      0.00010000000,011O10, 368273.00000000000,5273387.00000000000,     21.00000000000, 370000.00000000000,      0.00014000000,0
4258,     47.59700000000,    -58.81791000000,"Hiscock's Point, uni E of",    863.00000000000,NF003032,     45.00000000000,TERN,     47.59700000000,    -58.81791000000, 178801.00000000000,      0.00025000000,011O10, 363341.00000000000,5273112.00000000000,     21.00000000000,      0.00000000000,      0.00000000000,0
4259,     47.57255000000,    -58.98803000000,"Duck Island, Ilse aux Morts",    864.00000000000,NF003033,     50.00000000000,HERG,     47.57255000000,    -58.98803000000, 500778.00000000000,      0.00010000000,011O10, 350484.00000000000,5270707.00000000000,     21.00000000000, 370000.00000000000,      0.00014000000,0
4260,     47.57141000000,    -58.99693000000,"Isle aux Morts, uni S of",    864.00000000000,NF003034,     50.00000000000,HERG,     47.57141000000,    -58.99693000000, 500778.00000000000,      0.00010000000,011O10, 349811.00000000000,5270598.00000000000,     21.00000000000, 370000.00000000000,      0.00014000000,0
4261,     47.57087000000,    -59.00237000000,"Lobster Claw Island, uni S of",    864.00000000000,NF003035,    300.00000000000,TERN,     47.57087000000,    -59.00237000000, 178801.00000000000,      0.00168000000,011O11, 349400.00000000000,5270548.00000000000,     21.00000000000,      0.00000000000,      0.00000000000,0
4262,     47.56897000000,    -59.01567000000,Round Rock,    864.00000000000,NF003036,     50.00000000000,HERG,     47.56897000000,    -59.01567000000, 500778.00000000000,      0.00010000000,011O11, 348395.00000000000,5270363.00000000000,     21.00000000000, 370000.00000000000,      0.00014000000,0
4263,     47.56897000000,    -59.01567000000,Round Rock,    864.00000000000,NF003036,     30.00000000000,TERN,     47.56897000000,    -59.01567000000, 178801.00000000000,      0.00017000000,011O11, 348395.00000000000,5270363.00000000000,     21.00000000000,      0.00000000000,      0.00000000000,0
4264,     47.56897000000,    -59.01567000000,Round Rock,    864.00000000000,NF003036,      4.00000000000,GBBG,     47.56897000000,    -59.01567000000, 147252.00000000000,      0.00003000000,011O11, 348395.00000000000,5270363.00000000000,     21.00000000000, 180000.00000000000,      0.00002000000,0
4265,     47.56920000000,    -59.02017000000,"Garden Islands, SW",    864.00000000000,NF003037,     50.00000000000,GBBG,     47.56920000000,    -59.02017000000, 147252.00000000000,      0.00034000000,011O11, 348057.00000000000,5270398.00000000000,     21.00000000000, 180000.00000000000,      0.00028000000,0
4266,     47.56920000000,    -59.02017000000,"Garden Islands, SW",    864.00000000000,NF003037,     50.00000000000,HERG,     47.56920000000,    -59.02017000000, 500778.00000000000,      0.00010000000,011O11, 348057.00000000000,5270398.00000000000,     21.00000000000, 370000.00000000000,      0.00014000000,0
4267,     47.56936000000,    -59.06231000000,Flat Islands,    864.00000000000,NF003038,    180.00000000000,TERN,     47.56936000000,    -59.06231000000, 178801.00000000000,      0.00101000000,011O11, 344888.00000000000,5270499.00000000000,     21.00000000000,      0.00000000000,      0.00000000000,0
4268,     47.56936000000,    -59.06231000000,Flat Islands,    864.00000000000,NF003038,     50.00000000000,HERG,     47.56936000000,    -59.06231000000, 500778.00000000000,      0.00010000000,011O11, 344888.00000000000,5270499.00000000000,     21.00000000000, 370000.00000000000,      0.00014000000,0
4269,     47.56936000000,    -59.06231000000,Flat Islands,    864.00000000000,NF003038,      6.00000000000,GBBG,     47.56936000000,    -59.06231000000, 147252.00000000000,      0.00004000000,011O11, 344888.00000000000,5270499.00000000000,     21.00000000000, 180000.00000000000,      0.00003000000,0
4270,     47.57180000000,    -59.06545000000,"Western Island, Margaree Harbour",    864.00000000000,NF003039,     50.00000000000,GBBG,     47.57180000000,    -59.06545000000, 147252.00000000000,      0.00034000000,011O11, 344659.00000000000,5270776.00000000000,     21.00000000000, 180000.00000000000,      0.00028000000,0
4271,     47.58329000000,    -59.12900000000,Money Island,    864.00000000000,NF003040,    196.00000000000,TERN,     47.58329000000,    -59.12900000000, 178801.00000000000,      0.00110000000,011O11, 339914.00000000000,5272182.00000000000,     21.00000000000,      0.00000000000,      0.00000000000,0
4272,     47.58329000000,    -59.12900000000,Money Island,    864.00000000000,NF003040,      2.00000000000,GBBG,     47.58329000000,    -59.12900000000, 147252.00000000000,      0.00001000000,011O11, 339914.00000000000,5272182.00000000000,     21.00000000000, 180000.00000000000,      0.00001000000,0
4273,     47.56148000000,    -59.18446000000,"Green Island, Port-aux-Basques",    865.00000000000,NF003041,     50.00000000000,GBBG,     47.56148000000,    -59.18446000000, 147252.00000000000,      0.00034000000,011O11, 335677.00000000000,5269875.00000000000,     21.00000000000, 180000.00000000000,      0.00028000000,0
4274,     47.56429000000,    -59.19167000000,"Duck Island, Port-aux-Basques",    865.00000000000,NF003042,    750.00000000000,HERG,     47.56429000000,    -59.19167000000, 500778.00000000000,      0.00150000000,011O11, 335143.00000000000,5270202.00000000000,     21.00000000000, 370000.00000000000,      0.00203000000,0
4275,     47.56429000000,    -59.19167000000,"Duck Island, Port-aux-Basques",    865.00000000000,NF003042,    300.00000000000,GBBG,     47.56429000000,    -59.19167000000, 147252.00000000000,      0.00204000000,011O11, 335143.00000000000,5270202.00000000000,     21.00000000000, 180000.00000000000,      0.00167000000,0
4276,     47.57182000000,    -59.19596000000,"Durands Island, SE",    865.00000000000,NF003043,     50.00000000000,GBBG,     47.57182000000,    -59.19596000000, 147252.00000000000,      0.00034000000,011O11, 334844.00000000000,5271048.00000000000,     21.00000000000, 180000.00000000000,      0.00028000000,0
4277,     47.57182000000,    -59.19596000000,"Durands Island, SE",    865.00000000000,NF003043,     50.00000000000,HERG,     47.57182000000,    -59.19596000000, 500778.00000000000,      0.00010000000,011O11, 334844.00000000000,5271048.00000000000,     21.00000000000, 370000.00000000000,      0.00014000000,0
4278,     47.57418000000,    -59.20002000000,"Durands Islands, NW",    865.00000000000,NF003044,    300.00000000000,GBBG,     47.57418000000,    -59.20002000000, 147252.00000000000,      0.00204000000,011O11, 334546.00000000000,5271319.00000000000,     21.00000000000, 180000.00000000000,      0.00167000000,0
4279,     47.57418000000,    -59.20002000000,"Durands Islands, NW",    865.00000000000,NF003044,    300.00000000000,HERG,     47.57418000000,    -59.20002000000, 500778.00000000000,      0.00060000000,011O11, 334546.00000000000,5271319.00000000000,     21.00000000000, 370000.00000000000,      0.00081000000,0
4280,     47.57418000000,    -59.20002000000,"Durands Islands, NW",    865.00000000000,NF003044,    300.00000000000,RBGU,     47.57418000000,    -59.20002000000, 479953.00000000000,      0.00063000000,011O11, 334546.00000000000,5271319.00000000000,     21.00000000000,2000000.00000000000,      0.00015000000,0
4281,     47.58172000000,    -59.22914000000,Copper Rock,    865.00000000000,NF003045,     50.00000000000,GBBG,     47.58172000000,    -59.22914000000, 147252.00000000000,      0.00034000000,011O11, 332391.00000000000,5272210.00000000000,     21.00000000000, 180000.00000000000,      0.00028000000,0
4282,     47.59078000000,    -59.24333000000,"Shag Island, Port-aux-Basques",    865.00000000000,NF003046,    300.00000000000,CORM,     47.59078000000,    -59.24333000000,  13233.00000000000,      0.02267000000,011O11, 331343.00000000000,5273257.00000000000,     21.00000000000,      0.00000000000,      0.00000000000,0
4283,     47.59078000000,    -59.24333000000,"Shag Island, Port-aux-Basques",    865.00000000000,NF003046,     50.00000000000,GBBG,     47.59078000000,    -59.24333000000, 147252.00000000000,      0.00034000000,011O11, 331343.00000000000,5273257.00000000000,     21.00000000000, 180000.00000000000,      0.00028000000,0
4284,     47.87570000000,    -59.40258000000,Codroy Island,    503.00000000000,NF003047,     50.00000000000,GBBG,     47.87570000000,    -59.40258000000, 147252.00000000000,      0.00034000000,011O14, 320354.00000000000,5305279.00000000000,     21.00000000000, 180000.00000000000,      0.00028000000,0
4285,     47.87570000000,    -59.40258000000,Codroy Island,    503.00000000000,NF003047,     50.00000000000,HERG,     47.87570000000,    -59.40258000000, 500778.00000000000,      0.00010000000,011O14, 320354.00000000000,5305279.00000000000,     21.00000000000, 370000.00000000000,      0.00014000000,0
4286,     47.87570000000,    -59.40258000000,Codroy Island,    503.00000000000,NF003047,      4.00000000000,TERN,     47.87570000000,    -59.40258000000, 178801.00000000000,      0.00002000000,011O14, 320354.00000000000,5305279.00000000000,     21.00000000000,      0.00000000000,      0.00000000000,0
4287,     48.24846000000,    -58.81907000000,Robinsons River sandspit,    507.00000000000,NF003048,      9.00000000000,TERN,     48.24846000000,    -58.81907000000, 178801.00000000000,      0.00005000000,012B02, 364961.00000000000,5345515.00000000000,     21.00000000000,      0.00000000000,      0.00000000000,0
4288,     48.49743000000,    -58.42979000000,Stephenville Crossing,    511.00000000000,NF003049,    298.00000000000,TERN,     48.49743000000,    -58.42979000000, 178801.00000000000,      0.00167000000,012B08, 394374.00000000000,5372577.00000000000,     21.00000000000,      0.00000000000,      0.00000000000,0
4289,     48.50130000000,    -58.41535000000,"Stephenville Crossing, uni N lagoon",    511.00000000000,NF003050,    224.00000000000,TERN,     48.50130000000,    -58.41535000000, 178801.00000000000,      0.00125000000,012B09, 395449.00000000000,5372988.00000000000,     21.00000000000,      0.00000000000,      0.00000000000,0
4290,     48.50824000000,    -58.96953000000,"Ship Island, Port-aux-Port",    513.00000000000,NF003051,    250.00000000000,GBBG,     48.50824000000,    -58.96953000000, 147252.00000000000,      0.00170000000,012B10, 354619.00000000000,5374670.00000000000,     21.00000000000, 180000.00000000000,      0.00139000000,0
